Date,alfredgraph,Baltic Dry Index Historical Data (1),basf_daily,covestro_daily,DCOILWTICO (1),Dutch TTF Natural Gas Futures Historical Data,lyondellbasell_daily
9/2/2022,9.18,"1,086.00",35.39551163,31.01000023,87.29,214.665,66.94543457
9/6/2022,8.52,"1,114.00",34.61754227,30.07999992,87.35,239.84,66.77140045
9/7/2022,8.12,"1,133.00",35.35023499,30.78000069,82.5,213.885,67.54212189
9/8/2022,8.27,"1,178.00",34.98388672,30.84000015,84.04,220.54,68.3708725
9/9/2022,8.31,"1,213.00",35.79890442,31.72999954,87.27,207.09,69.72169495
9/12/2022,8.2,"1,256.00",36.98026276,32.33000183,88.18,190.59,70.69962311
9/13/2022,8.49,"1,408.00",36.39575958,31.47999954,87.84,198.61,67.1774826
9/14/2022,8.7,"1,595.00",35.21028137,30.29000092,88.88,217.88,65.47028351
9/15/2022,8.6,"1,612.00",34.7863121,29.71999931,85.72,214.285,65.21337128
9/16/2022,8.11,"1,553.00",34.07008362,29.12999916,85.57,187.795,63.93711472
9/20/2022,8.01,"1,729.00",34.24708557,29.81999969,84.69,194.26,64.11114502
9/21/2022,7.99,"1,746.00",34.32941055,30.01000023,83.38,189.78,62.73542786
9/22/2022,7.76,"1,720.00",33.75313568,29.81999969,84.02,187.47,62.24649048
9/23/2022,6.75,"1,816.00",32.75700378,29,79.07,185.495,60.56414795
9/26/2022,6.75,"1,813.00",32.77347565,29.26000023,77.17,173.835,59.83486557
9/27/2022,6.83,"1,807.00",32.51414871,29.17000008,78.91,186.1,60.72990417
9/28/2022,6.59,"1,799.00",32.44828796,29.20999908,82.61,207.185,62.56968689
9/29/2022,6.57,"1,757.00",31.98315239,28.85000038,81.78,187.665,61.9978714
9/30/2022,6.4,"1,760.00",32.60058594,29.54000092,79.91,188.8,62.38738632
10/3/2022,5.64,"1,788.00",33.70374298,30.51000023,84.05,169.91,64.8238678
10/4/2022,5.4,"1,865.00",34.82335663,32,86.87,161.95,67.18576813
10/5/2022,5.84,"1,996.00",34.50640869,31.53000069,88.22,173.695,67.03660583
10/6/2022,6.91,"1,992.00",33.97541428,31.31999969,88.9,175.71,66.39846802
10/7/2022,6.25,"1,961.00",33.50204468,30.73999977,93.07,156.205,65.15535736
10/10/2022,,"1,944.00",35.55604553,33.27000046,91.6,154.12,65.06422424
10/11/2022,6.2,"1,904.00",34.13594818,32.09999847,89.75,156.78,64.40949249
10/12/2022,6.6,"1,873.00",34.68751907,32.59999847,87.83,160.19,64.00340271
10/13/2022,6.25,"1,818.00",35.37081909,33.63000107,89.59,153.81,66.29901886
10/14/2022,6.1,"1,838.00",35.66306686,33.56000137,86.1,141.995,64.4757843
10/17/2022,6.08,"1,843.00",36.28873825,33.88999939,86,127.98,64.90673065
10/18/2022,6.16,"1,875.00",36.98849869,34.61999893,83.29,113.22,66.48135376
10/19/2022,5.63,"1,871.00",37.08728409,35.25,86,112.51,65.47028351
10/20/2022,5.1,"1,837.00",37.41658783,36.00999832,86.02,127.145,65.50343323
10/21/2022,4.45,"1,819.00",37.93523407,35.93999863,85.47,113.575,68.0891037
10/24/2022,4.81,"1,797.00",38.35920715,35.70000076,86.12,99.17,67.36808014
10/25/2022,5.17,"1,755.00",37.82409286,34.36999893,86.93,99.795,67.87361908
10/26/2022,5.28,"1,706.00",37.45775223,35.09000015,89.39,104.32,68.13881683
10/27/2022,5.3,"1,612.00",37.87760162,35.18000031,89.06,107.385,68.37916565
10/28/2022,5.02,"1,534.00",37.29309845,34.58000183,87.85,112.244,64.633255
10/31/2022,5.02,"1,463.00",37.40423965,34.43999863,86.54,123.35,63.35699844
11/1/2022,4.57,"1,377.00",37.45363235,33.93000031,88.36,116.195,65.03104401
11/2/2022,4.58,"1,321.00",37.09140778,33.61000061,90.06,125.865,64.80729675
11/3/2022,4.65,"1,290.00",36.66331482,32.84999847,88.14,125.445,64.48408508
11/4/2022,4,"1,323.00",38.54032135,35.33000183,92.58,114.785,69.3321991
11/7/2022,4.62,"1,337.00",39.19068146,36.45999908,91.8,109.685,69.29904175
11/8/2022,4,"1,356.00",39.76284027,36.72999954,88.8,118.145,70.08634949
11/9/2022,3.46,"1,393.00",39.14128494,35.36000061,85.79,113.145,66.3819046
11/10/2022,4.8,"1,390.00",40.2609024,35.63000107,86.52,113.45,69.58081818
11/11/2022,4.8,"1,355.00",41.72216797,37.40000153,89.14,97.855,73.80738068
11/14/2022,6.24,"1,325.00",42.21611786,37.40000153,85.85,113.705,72.2244873
11/15/2022,5.9,"1,300.00",41.40933228,36.72000122,86.87,124.105,70.67475128
11/16/2022,5.88,"1,288.00",40.80836487,35.59000015,85.62,113.9,68.52832794
11/17/2022,6.2,"1,228.00",40.30207062,35.43000031,81.69,112.555,67.78245544
11/18/2022,6.1,"1,189.00",40.85364151,36.29000092,80.07,115.51,68.20511627
11/21/2022,6.23,"1,177.00",40.06744003,35.02000046,79.74,116.13,69.00070953
11/22/2022,6.27,"1,149.00",40.76720428,36.61000061,80.83,119.64,72.49798584
11/23/2022,6.57,"1,184.00",40.56138992,36.81999969,77.93,129.62,73.00350189
11/25/2022,6.57,"1,324.00",40.83717728,37.41999817,76.45,124.37,72.91109467
11/28/2022,6,"1,347.00",40.26502228,37.02999878,77.1,123.28,70.35722351
11/29/2022,6.03,"1,327.00",40.38851166,38.22999954,77.96,132.286,71.27292633
11/30/2022,7,"1,355.00",39.93983841,38.16999817,80.48,146.395,71.4157486
12/1/2022,6.33,"1,338.00",39.40061188,37.16999817,81.06,139.26,71.10490417
12/2/2022,4.92,"1,324.00",40.11683655,37.72000122,79.86,135.56,71.32333374
12/5/2022,4.15,"1,323.00",39.49117279,36.97000122,76.83,134.7,70.12200928
12/6/2022,4.58,"1,340.00",39.45412445,36.93000031,74.21,138.49,69.13910675
12/7/2022,4.49,"1,373.00",39.04250336,36.31999969,71.93,149.245,68.60985565
12/8/2022,4.79,"1,385.00",38.77494431,36.04000092,71.3,138.895,68.53424835
12/9/2022,4.98,"1,386.00",39.28535461,36.66999817,71.05,139.115,68.43343353
12/12/2022,6.73,"1,361.00",38.44564438,36.50999832,72.96,136.59,69.693573
12/13/2022,7.2,"1,357.00",39.13305664,37.47000122,75.44,137.53,70.6680603
12/14/2022,6.54,"1,401.00",38.88196564,37,77.14,131.51,70.29843903
12/15/2022,6.8,"1,528.00",37.71707153,35.79999924,75.89,134.765,67.77816772
12/16/2022,6.63,"1,560.00",37.69648743,35.65999985,74.19,115.45,67.69416809
12/19/2022,6.08,"1,548.00",37.47421265,36.11000061,75.05,108.545,67.45894623
12/20/2022,5.28,"1,596.00",37.70472336,36.04000092,75.92,105.69,67.8369751
12/21/2022,6.13,"1,723.00",38.28099442,36.52000046,78.17,97.75,69.13910675
12/22/2022,7.1,"1,650.00",37.6100502,36.52999878,77.68,91.94,68.45023346
12/23/2022,7.15,"1,515.00",38.06283188,36.33000183,79.57,82.975,69.83636475
1/3/2023,3.64,"1,250.00",40.24855804,39.58000183,76.87,72.315,70.55885315
1/4/2023,3.75,"1,176.00",41.95267487,41.47000122,72.82,65.02,72.163414
1/5/2023,3.78,"1,146.00",42.49601746,41.70999908,73.61,72.42,73.02870178
1/6/2023,3.43,"1,130.00",43.47568893,42.36999893,73.77,69.535,75.69177246
1/9/2023,3.65,"1,139.00",43.50038147,42.84999847,74.69,74.3,76.73349762
1/10/2023,3.32,"1,096.00",42.56188202,41.79999924,75.11,70.07,77.01912689
1/11/2023,3.41,"1,043.00",42.94880676,41.22999954,77.46,65.345,77.94322968
1/12/2023,3.47,976,43.70619583,40.49000168,78.32,66.81,78.69089508
1/13/2023,3.43,946,43.43452072,40.49000168,79.9,64.81,78.74130249
1/17/2023,3.43,921,43.50038147,41.06000137,80.25,60.06,76.94350433
1/18/2023,3.2,874,43.7391243,42.04999924,79.53,61.71,76.29665375
1/19/2023,2.91,801,42.95703888,40.70999908,80.31,60.715,75.85140228
1/20/2023,3.15,763,43.18754578,41.74000168,81.27,66.9,77.53997803
1/23/2023,3.43,740,43.27810287,42.18999863,81.62,66,78.07763672
1/24/2023,3.35,721,43.66503143,42.63999939,79.86,58.27,77.9095993
1/25/2023,3.09,703,43.52507782,42.15000153,79.78,56.66,78.10283661
1/26/2023,2.72,677,43.31926727,41.81999969,80.64,54.815,79.69061279
1/27/2023,2.83,676,43.31926727,41.81999969,79.73,55.425,80.27025604
1/30/2023,2.82,680,43.45098877,42,77.97,55.156,79.35456085
1/31/2023,2.65,681,43.13815308,42.11999893,78.95,57.35,81.22795868
2/1/2023,2.65,668,43.41805649,42.56000137,76.34,59.525,81.63119507
2/2/2023,2.67,640,44.32363129,43.70000076,75.87,57.04,80.95072174
2/3/2023,2.4,621,44.48828125,44.06999969,73.4,57.89,82.4544754
2/6/2023,2.17,608,43.59094238,42.83000183,74.11,58.11,82.99213409
2/7/2023,2.35,601,43.59094238,42.72000122,77.17,55.405,84.3110733
2/8/2023,2.4,603,43.51684952,42.52000046,78.47,53.685,83.09295654
2/9/2023,2.4,592,43.50861359,42.75,78.04,52.735,82.86612701
2/10/2023,2.37,602,42.22434998,41.70000076,79.74,53.945,83.56338501
2/13/2023,2.42,616,42.53718185,41.25,80.14,51.705,84.85712433
2/14/2023,2.42,563,42.03500366,41.63999939,79.08,52.385,84.11785126
2/15/2023,2.45,541,42.56188202,42.25,78.57,54.715,84.10105133
2/16/2023,2.48,530,43.13815308,42.54999924,78.45,52.01,82.95852661
2/17/2023,2.28,538,43.00643539,42.04000092,76.31,49.045,81.75721741
2/21/2023,2.12,594,43.21224594,41.74000168,76.28,48.54,79.75779724
2/22/2023,2.07,674,43.10522461,41.18000031,73.95,50.57,79.71580505
2/23/2023,2.17,816,42.94880676,41.36999893,75.26,50.78,79.51416779
2/24/2023,2.36,883,39.57349396,40.31999969,76.19,51.015,81.22795868
2/27/2023,2.55,935,39.42530823,40.95999908,75.57,47.299,80.48867035
2/28/2023,2.5,990,39.90690994,41.65000153,76.88,46.665,80.63989258
3/1/2023,2.59,"1,099.00",39.82458496,41.45999908,77.57,47.085,81.89161682
3/2/2023,2.67,"1,145.00",39.78342056,38.90000153,78.05,46.815,82.06804657
3/3/2023,2.66,"1,211.00",40.47494888,40.29000092,79.62,44.98,82.69736481
3/6/2023,2.46,"1,258.00",39.72579575,38.97999954,80.39,42.15,81.18356323
3/7/2023,2.52,"1,298.00",39.5282135,39.61999893,77.45,43.37,79.15952301
3/8/2023,2.5,"1,327.00",39.7504921,39.97000122,76.56,42.34,79.78883362
3/9/2023,2.5,"1,379.00",39.50763321,39.70999908,75.6,43.6,77.5266571
3/10/2023,2.4,"1,424.00",39.14128494,38.61000061,76.55,52.855,75.63015747
3/13/2023,2.4,"1,465.00",37.62239838,36.61999893,74.68,49.585,73.80169678
3/14/2023,2.65,"1,587.00",38.20278549,36.65000153,71.18,44.185,74.32047272
3/15/2023,2.45,"1,603.00",36.66331482,35.36000061,67.38,42.905,71.57354736
3/16/2023,2.45,"1,560.00",37.1160965,36.33000183,68.15,44.34,72.32194519
3/17/2023,2.42,"1,535.00",36.9761467,36.84999847,66.61,42.855,72.01576996
3/20/2023,2.23,"1,542.00",37.37542343,37.13000107,67.56,39.325,74.10787201
3/21/2023,1.93,"1,512.00",38.00931931,37.56000137,69.4,42.4,75.24747467
3/22/2023,2.03,"1,456.00",38.33039093,38.31999969,70.71,39.975,73.79319763
3/23/2023,2.08,"1,484.00",38.17809296,37.75,69.77,43.185,72.91724396
3/24/2023,2.04,"1,489.00",37.79939651,36.38000107,69.22,41.095,73.62311554
3/27/2023,2.04,"1,456.00",37.81174469,36.84999847,72.87,42.53,74.43953705
3/28/2023,2.02,"1,402.00",38.18632126,36.95000076,73.12,42.75,76.59117126
3/29/2023,1.94,"1,407.00",38.84080124,37.56999969,72.95,42.805,77.86683655
3/30/2023,1.95,"1,403.00",39.43354416,38.25,74.32,43.609,79.00643158
3/31/2023,2.1,"1,389.00",39.81223679,38.13000107,75.68,47.845,79.84838104
4/3/2023,2.09,"1,412.00",40.16623306,38.08000183,80.4,51.365,80.96244812
4/4/2023,2.13,"1,473.00",40.34734344,37.90999985,80.7,46.57,79.45716858
4/5/2023,2.17,"1,525.00",39.81223679,36.47000122,80.69,44.575,80.17154694
4/6/2023,2.18,"1,560.00",39.85340118,36.25,80.7,43.125,80.23957825
4/11/2023,2.19,"1,507.00",40.42966843,36.77000046,81.54,43.69,81.18356323
4/12/2023,2.22,"1,463.00",40.68899155,36.61999893,83.26,42.88,82.67185974
4/13/2023,2.04,"1,463.00",40.17858124,35.86000061,82.16,42.095,81.69384003
4/14/2023,1.87,"1,435.00",40.91950607,36.77000046,82.58,41.15,82.36569977
4/17/2023,2.21,"1,412.00",41.21175766,37.13999939,80.93,41.125,82.7228775
4/18/2023,2.23,"1,368.00",41.59045029,37.88000107,80.85,42.72,82.62083435
4/19/2023,2.2,"1,372.00",41.84565735,37.79999924,79.18,40.3,81.9659729
4/20/2023,2.19,"1,432.00",41.66454315,37.29999924,77.27,40.565,80.82639313
4/21/2023,2.2,"1,504.00",40.83717728,37.04000092,77.86,40.165,79.79733276
4/24/2023,2.19,"1,517.00",41.35993958,37.13999939,78.64,39.925,80.91143036
4/25/2023,2.21,"1,510.00",41.29407883,36.43000031,77.05,39.835,77.39057922
4/26/2023,2.19,"1,536.00",41.28585052,37,74.33,38.55,77.05040741
4/27/2023,2.17,"1,581.00",39.51174545,36.68999863,74.77,39.039,77.66272736
4/28/2023,2.27,"1,576.00",41.5097084,39.79000092,76.78,38.54,80.46070099
5/2/2023,2.12,"1,552.00",40.03450012,38.06000137,71.71,37.53,78.1900177
5/3/2023,2.01,"1,558.00",41.07556152,38.52000046,68.62,36.78,76.09791565
5/4/2023,1.96,"1,545.00",40.66356659,38.13000107,68.52,35.655,76.73574829
5/5/2023,1.85,"1,558.00",42.10776901,40.13000107,71.32,36.575,78.5812149
5/9/2023,2.22,"1,598.00",41.50527954,39.97999954,73.68,35.95,77.62020874
5/10/2023,2.12,"1,640.00",41.75336075,39.58000183,72.53,34.995,76.99938965
5/11/2023,2.07,"1,608.00",41.74007416,39.34000015,70.81,34.995,75.49408722
5/12/2023,1.98,"1,558.00",41.73121262,39.34000015,70.02,32.765,75.91081238
5/15/2023,2.25,"1,522.00",42.28496933,39.43000031,71.07,32.315,76.62518311
5/16/2023,2.28,"1,476.00",41.73564148,39.02999878,70.85,31.82,75.01784515
5/17/2023,2.25,"1,425.00",41.57616043,39.81999969,72.78,31.955,75.82577515
5/18/2023,2.3,"1,402.00",42.04574966,40.11999893,71.82,29.785,76.57415771
5/19/2023,2.37,"1,384.00",42.17864609,39.72000122,71.57,30.175,77.29704285
5/22/2023,2.3,"1,365.00",41.89512253,39.61999893,71.81,29.71,77.11844635
5/23/2023,2.22,"1,348.00",42.05460739,39.75999832,72.87,29.125,77.16096497
5/24/2023,2.25,"1,295.00",41.13315582,38.75,74.37,27.785,76.15743256
5/25/2023,2.23,"1,215.00",40.68128967,38.20999908,71.68,25.45,75.49408722
5/26/2023,1.88,"1,172.00",41.56287003,38.81999969,72.35,24.52,75.3129425
5/30/2023,2.11,"1,123.00",40.73887634,37.90000153,69.45,24.681,74.80401611
5/31/2023,2.1,977,39.35226822,36.06000137,68.11,26.85,73.78616333
6/1/2023,1.77,937,39.73768234,36.34999847,70.09,23.105,74.75226593
6/2/2023,1.74,919,41.4565506,38.66999817,71.76,23.69,77.56430817
6/5/2023,1.92,939,41.23061371,38.43999863,72.14,28.48,77.39180756
6/6/2023,1.95,"1,016.00",41.42996597,38.66999817,71.71,24.86,76.77072906
6/7/2023,2.13,"1,020.00",41.15530396,39.02999878,72.52,26.33,79.5655365
6/8/2023,2.1,"1,040.00",41.52743149,39.11999893,71.28,26.945,78.03012085
6/9/2023,1.85,"1,055.00",40.77874756,39.04999924,70.16,32.05,76.78798676
6/12/2023,1.9,"1,056.00",41.01797104,39.93000031,67.08,31.035,76.81386566
6/13/2023,2,"1,074.00",41.43882751,41.06000137,69.39,36.05,78.27164459
6/14/2023,2.05,"1,079.00",41.496418,40.81999969,68.22,38.31,77.91798401
6/15/2023,2.18,"1,094.00",41.07113266,40.88999939,70.61,41.145,79.16009521
6/16/2023,2.13,"1,076.00",40.49079514,41.77000046,71.81,35.01,79.5655365
6/20/2023,2.38,"1,078.00",37.79288483,45.50999832,70.94,38.71,77.1588974
6/21/2023,2.24,"1,138.00",37.75744629,47.15000153,72.55,36.745,77.15026855
6/22/2023,2.27,"1,216.00",37.5447998,48.34999847,69.22,34.095,76.14104462
6/23/2023,2.22,"1,240.00",37.42075729,49,68.91,32.507,76.1927948
6/26/2023,2.62,"1,233.00",37.9080658,49.59999847,69.09,31.975,76.95188141
6/27/2023,2.68,"1,183.00",38.19602203,49.52000046,67.68,34.505,77.88347626
6/28/2023,2.71,"1,138.00",39.05102539,47.90000153,69.54,34.125,78.34928131
6/29/2023,2.4,"1,112.00",39.02001572,46.84000015,69.85,35.18,78.20263672
6/30/2023,2.48,"1,091.00",39.40099716,47.58000183,70.66,37.103,79.21186829
7/3/2023,2.48,"1,068.00",39.63579178,47.95000076,69.71,33.93,79.88468933
7/5/2023,2.65,994,39.06431198,47.40000153,71.78,34.375,77.70233154
7/6/2023,2.5,993,38.16057968,46.49000168,71.76,32.35,76.96050262
7/7/2023,2.49,"1,009.00",40.09208679,47.86999893,73.91,33.478,78.0646286
7/10/2023,2.55,"1,024.00",39.83957672,47.5,73.05,30.225,78.60806274
7/11/2023,2.57,"1,032.00",40.38004303,47.47999954,74.87,29.06,79.18598938
7/12/2023,2.55,"1,088.00",41.40781784,48.04999924,75.77,26.64,80.30735779
7/13/2023,2.5,"1,103.00",41.13758469,48.15000153,76.86,26.605,79.9709549
7/14/2023,2.5,"1,090.00",40.18954849,47.95000076,75.44,25.957,78.49591827
7/17/2023,2.46,"1,073.00",40.05664825,47.65000153,74.17,25.1,78.40103149
7/18/2023,2.52,"1,037.00",41.32364655,50.29999924,75.76,27.07,78.31477356
7/19/2023,2.51,"1,004.00",41.70463181,48.84000015,75.4,26.965,78.71157074
7/20/2023,2.61,977,42.24066925,49.06000137,75.65,28.02,78.62532043
7/21/2023,2.61,978,42.05903625,48.97999954,77.06,28.164,79.16009521
7/24/2023,2.68,967,41.93499374,48.79000092,78.81,30.555,78.33201599
7/25/2023,2.66,962,42.18751144,49.08000183,79.76,32.65,80.85942078
7/26/2023,2.6,"1,067.00",41.90841293,49.74000168,79.11,29.275,81.93766785
7/27/2023,2.47,"1,097.00",42.44002533,49.13000107,80.17,28.435,83.6024704
7/28/2023,2.53,"1,110.00",43.75574875,49.5,80.55,25.841,84.85321045
7/31/2023,2.58,"1,127.00",43.21085739,48.83000183,81.8,28.365,85.27589417
8/1/2023,2.49,"1,150.00",43.11339188,48.38999939,81.37,27.125,84.327034
8/2/2023,2.43,"1,123.00",42.30712128,47.47000122,79.5,28.74,83.08490753
8/3/2023,2.44,"1,128.00",41.81095505,47.63000107,81.56,30.475,83.17979431
8/4/2023,2.53,"1,136.00",41.75779343,47.40000153,82.76,28.853,82.55873108
8/7/2023,2.65,"1,145.00",41.7888031,47.45999908,81.94,30.485,84.83597565
8/8/2023,2.77,"1,142.00",41.13315582,47.11000061,82.94,31.065,84.89633942
8/9/2023,2.92,"1,144.00",41.25276947,46.83000183,84.35,39.825,85.68992615
8/10/2023,2.83,"1,137.00",41.97486877,46.79999924,82.81,37.055,86.86306763
8/11/2023,2.61,"1,129.00",41.42996597,46.54999924,83.17,35.3,85.5346756
8/14/2023,2.74,"1,135.00",41.07556152,48.31999969,82.5,34.435,85.62954712
8/15/2023,2.65,"1,166.00",40.44206619,48.15000153,81.06,38.815,83.11941528
8/16/2023,2.55,"1,233.00",40.49965286,48.11999893,79.4,37.785,82.88650513
8/17/2023,2.56,"1,247.00",40.52623367,48.63999939,80.43,36.825,83.61972046
8/18/2023,2.44,"1,237.00",40.36231995,47.90000153,81.25,36.41,84.00788879
8/21/2023,2.6,"1,223.00",40.42434311,47.41999817,80.71,40.78,84.45642853
8/22/2023,2.58,"1,194.00",40.63255692,47.5,80.25,42.91,84.40468597
8/23/2023,2.6,"1,151.00",40.32688141,47.65000153,78.91,36.785,83.46445465
8/24/2023,2.42,"1,110.00",39.99019623,49.33000183,79.52,31.94,83.91298676
8/25/2023,2.46,"1,080.00",39.89273834,48.27000046,80.47,34.775,84.33242798
8/29/2023,2.5,"1,107.00",40.73887634,48.95000076,81.14,35.195,86.32475281
8/30/2023,2.48,"1,094.00",40.97810364,49.29000092,81.64,35.992,86.4383316
8/31/2023,2.56,"1,086.00",41.4565506,49.06999969,83.55,35.03,86.30725861
9/1/2023,2.7,"1,065.00",41.54071808,48.97999954,85.52,35.617,88.22967529
9/5/2023,2.6,"1,063.00",40.65470505,48.20999908,86.74,34.45,86.26357269
9/6/2023,2.49,"1,081.00",40.58382797,48,87.55,31.075,87.09371185
9/7/2023,2.45,"1,141.00",39.97247696,47.77000046,86.87,32.755,86.36843109
9/8/2023,2.53,"1,186.00",39.4098587,51.5,87.51,34.51,86.84030151
9/11/2023,2.5,"1,209.00",39.86615372,53.5,87.3,35.85,87.66168213
9/12/2023,2.72,"1,235.00",39.23265457,53,88.87,34.7,87.53935242
9/13/2023,2.76,"1,290.00",39.2725296,52.84000015,88.59,36.815,86.36843109
9/14/2023,2.81,"1,340.00",39.97690582,52.65999985,90.13,35.52,87.98500824
9/15/2023,2.74,"1,381.00",40.97810364,52.81999969,90.83,36.485,87.41702271
9/18/2023,2.54,"1,439.00",40.14525223,52.04000092,91.47,34.475,87.84519196
9/19/2023,2.46,"1,526.00",40.04778671,51.13999939,91.16,36.78,85.55578613
9/20/2023,2.78,"1,584.00",40.47750473,51.90000153,89.2,37.285,84.78681946
9/21/2023,2.7,"1,569.00",38.51055527,51.36000061,89.56,39.105,83.44113159
9/22/2023,2.63,"1,593.00",38.17387009,51.38000107,90,39.791,82.890625
9/25/2023,2.63,"1,614.00",37.90363693,51,89.68,44.44,83.24889374
9/26/2023,2.55,"1,694.00",37.310009,50.61999893,91.43,40.32,81.81582642
9/27/2023,2.72,"1,752.00",37.46062851,50.65999985,93.67,39.295,82.98674774
9/28/2023,2.74,"1,716.00",37.7840271,51.04000092,91.65,39.736,82.61100006
9/29/2023,2.68,"1,701.00",38.05426025,51.06000137,90.77,41.859,82.75081635
10/2/2023,2.7,"1,737.00",37.11508179,50.74000168,88.81,39.335,81.65854645
10/3/2023,2.71,"1,780.00",36.99990082,50.41999817,89.26,36.985,81.9556427
10/4/2023,2.92,"1,778.00",37.07964325,50.08000183,84.32,38.44,81.70223236
10/5/2023,2.92,"1,827.00",36.63220978,49,82.3,36.205,79.24679565
10/6/2023,3.3,"1,929.00",37.05306625,50.08000183,82.83,38.231,79.15942383
10/9/2023,,"1,991.00",36.27336884,49.56999969,,43.955,81.22161865
10/10/2023,3.34,"1,983.00",37.47391891,50.38000107,85.89,49.455,82.10418701
10/11/2023,3.19,"1,948.00",37.65555191,49.81000137,83.7,46.07,81.73718262
10/12/2023,3.16,"1,935.00",37.33658981,49.25,82.87,53,80.74977112
10/13/2023,3.11,"1,945.00",37.24798584,48.90999985,87.67,53.982,80.98570251
10/16/2023,2.98,"1,972.00",37.67327118,47.59999847,86.65,48.465,81.62359619
10/17/2023,2.94,"2,058.00",37.61568451,47.86000061,86.66,48.895,82.79450226
10/18/2023,2.92,"2,105.00",37.07078552,46.83000183,88.35,50.835,81.71096039
10/19/2023,2.84,"2,071.00",36.70751953,47.61999893,89.35,50.17,81.04686737
10/20/2023,2.6,"2,046.00",36.32210541,47.88999939,89.12,51.112,80.43518829
10/23/2023,2.65,"2,017.00",36.25564957,49.09999847,85.49,51.275,78.78367615
10/24/2023,2.85,"1,949.00",36.28223419,49.50999832,84.58,49.265,80.18178558
10/25/2023,2.86,"1,832.00",35.9588356,48.75,86.07,49.925,77.97975159
10/26/2023,2.87,"1,662.00",36.490448,48.65999985,83.8,50.81,78.52153778
10/27/2023,3.24,"1,563.00",36.73409653,47,86.04,50.53,79.02833557
10/30/2023,3.17,"1,502.00",36.92902374,47.16999817,83.03,50.547,79.16815186
10/31/2023,3.34,"1,459.00",38.57257843,47.70000076,81.64,48.005,78.85357666
11/1/2023,3.19,"1,401.00",37.46506119,47.54999924,81.05,47.755,78.54773712
11/2/2023,3.12,"1,385.00",38.55928421,47.45000076,83.04,48.565,80.35654449
11/3/2023,3,"1,462.00",38.8693924,47.54000092,81.19,48.057,81.00317383
11/6/2023,2.71,"1,523.00",38.24032211,46.88999939,81.54,44.83,80.57501221
11/7/2023,2,"1,559.00",38.51941299,47.22000122,77.96,46.055,79.61380005
11/8/2023,2.18,"1,530.00",38.60801697,47.09000015,75.85,45.775,79.73613739
11/9/2023,2.71,"1,598.00",39.4098587,47.72999954,76.34,48.13,80.26043701
11/10/2023,2.71,"1,643.00",38.73205948,47.18000031,,46.63,81.9818573
11/13/2023,2.61,"1,655.00",39.05988312,47.15000153,78.86,47.875,81.9294281
11/14/2023,2.69,"1,662.00",39.64908218,48.11999893,78.9,47.61,84.2101059
11/15/2023,2.88,"1,688.00",39.9104538,48.59999847,77.15,47.035,84.97032928
11/16/2023,2.91,"1,758.00",38.9225502,48.5,73.5,45.85,84.08776093
11/17/2023,2.62,"1,820.00",39.23708344,48,76.47,45.064,84.96157837
11/20/2023,2.49,"1,817.00",39.16620636,48.36000061,78.1,45.82,84.19262695
11/21/2023,2.63,"1,796.00",38.81623077,48.13999939,78.35,44.065,83.59841156
11/22/2023,2.72,"1,755.00",38.73649216,47.40000153,76.8,44.615,82.97800446
11/24/2023,2.72,"2,102.00",39.49846268,48.70999908,74.83,46.655,83.34991455
11/27/2023,2.74,"2,259.00",38.27133179,48.61999893,74.46,43.985,82.42015839
11/28/2023,2.78,"2,391.00",37.83718491,48.90000153,76.09,42.775,83.15511322
11/29/2023,2.7,"2,696.00",38.07640839,48.59999847,77.56,40.36,83.23479462
11/30/2023,2.75,"2,937.00",37.81946564,48.20000076,75.66,42.09,84.20882416
12/1/2023,2.63,"3,192.00",38.31120682,51,73.7,43.496,84.56301117
12/4/2023,2.55,"3,346.00",38.46182632,50.31999969,72.73,40.105,83.31448364
12/5/2023,2.72,"3,143.00",38.6301651,50.13999939,71.95,38.135,82.18994141
12/6/2023,2.76,"2,848.00",39.37441635,51.24000168,68.98,39.315,81.84459686
12/7/2023,2.52,"2,495.00",39.95475769,51.27999878,69,39.97,81.62322998
12/8/2023,2.57,"2,483.00",40.03892517,51.13999939,70.87,38.6,81.97742462
12/11/2023,2.39,"2,509.00",40.25157166,50.68000031,70.95,36.12,82.0836792
12/12/2023,2.37,"2,551.00",40.38890076,50.18000031,68.27,34.705,81.13622284
12/13/2023,2.33,"2,438.00",42.17864609,51.04000092,69.09,35.81,82.43787384
12/14/2023,2.39,"2,411.00",42.652668,52.13999939,71.21,34.85,83.76608276
12/15/2023,2.44,"2,348.00",42.68367767,52.25999832,71.05,33.19,84.13798523
12/18/2023,2.59,"2,288.00",42.76784515,53,72.16,35.52,84.56301117
12/19/2023,2.44,"2,219.00",43.02922058,53.74000168,73.23,32.57,85.83810425
12/20/2023,2.48,"2,150.00",42.92733383,53.59999847,73.87,33.52,84.87293243
12/21/2023,2.48,"2,087.00",42.9450531,53.20000076,73.59,34.205,85.39536285
12/22/2023,2.54,"2,094.00",43.00707245,53.09999847,73.29,34.174,85.05888367
1/2/2024,2.56,"2,093.00",43.47665787,52.36000061,70.62,30.57,85.51932526
1/3/2024,2.57,"2,091.00",42.315979,52.18000031,72.97,32.795,85.4927597
1/4/2024,2.83,"2,086.00",42.25839233,52.77999878,72.38,33.41,85.08544159
1/5/2024,2.75,"2,110.00",41.46540833,52.58000183,74,34.55,85.77612305
